DATE_CHARGEMENT,DATE_RELEVEE,DATE_DEMARRAGE,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,PANNE
1/6/2021 3:00,1/6/2021 3:00,1/6/2021 3:00,0.0033,0.0003,518.67,642.31,1583.66,1407.37,553.23,2388.09,9063.19,47.35,522.23,2388.11,8146.2,8.4379,392,38.91,23.3968,76.555,0
1/6/2021 4:00,1/6/2021 4:00,1/6/2021 4:00,0.0032,0.0004,518.67,642.56,1593.87,1402.09,553.71,2388.07,9076.05,47.47,522.18,2388.07,8146.4,8.4318,391,38.92,23.3351,76.555,0
1/6/2021 5:00,1/6/2021 5:00,1/6/2021 5:00,0.0009,0.0003,518.67,642.5,1588.61,1410.85,553.93,2388.02,9055.9,47.36,521.62,2388.07,8144.39,8.4319,392,39.02,23.3611,76.555,0
1/6/2021 6:00,1/6/2021 6:00,1/6/2021 6:00,-0.0027,0.0002,518.67,642.63,1595.81,1399.22,553.92,2388.06,9062.02,47.45,522.24,2388.05,8143.68,8.4481,394,38.9,23.3222,76.555,0
1/6/2021 7:00,1/6/2021 7:00,1/6/2021 7:00,0.0026,-0.0002,518.67,642.55,1593.07,1405.47,552.9,2388.05,9052.88,47.71,522.15,2388.08,8140.38,8.4172,391,38.96,23.2849,76.555,0
1/6/2021 8:00,1/6/2021 8:00,1/6/2021 8:00,0.0006,0.0005,518.67,642.55,1585.56,1413.06,554.13,2388.08,9066.08,47.44,521.49,2388.08,8147.85,8.4166,393,38.93,23.4115,76.555,0
1/6/2021 9:00,1/6/2021 9:00,1/6/2021 9:00,0.0031,-0.0004,518.67,642.67,1580.34,1404.35,553.73,2388.08,9063.22,47.43,522.26,2388.09,8140.31,8.4239,393,38.85,23.3066,76.555,0
1/6/2021 10:00,1/6/2021 10:00,1/6/2021 10:00,0.0039,-0.0004,518.67,642.65,1590.73,1403.48,553,2388,9064.9,47.47,521.44,2388.08,8139.81,8.3738,392,38.92,23.2766,76.555,0
1/6/2021 11:00,1/6/2021 11:00,1/6/2021 11:00,0,-0.0003,518.67,642.52,1589.2,1411.32,552.56,2388.12,9064.77,47.48,521.67,2388.08,8141.44,8.4291,393,38.86,23.29,76.555,0
1/6/2021 12:00,1/6/2021 12:00,1/6/2021 12:00,0.0005,-0.0002,518.67,642.51,1587.58,1402.66,554.29,2388.03,9062.14,47.59,521.74,2388.04,8142.62,8.4242,395,38.82,23.3118,76.555,0
1/6/2021 13:00,1/6/2021 13:00,1/6/2021 13:00,-0.0012,0.0005,518.67,642.5,1588.66,1402.98,553.94,2388.1,9057.77,47.35,522.22,2388.13,8136.79,8.434,392,38.81,23.2995,76.555,0
1/6/2021 14:00,1/6/2021 14:00,1/6/2021 14:00,-0.0006,-0.0002,518.67,642.58,1583.81,1408.07,554.02,2388.09,9060.19,47.37,521.85,2388.1,8143.65,8.3987,392,38.92,23.36,76.555,0
1/6/2021 15:00,1/6/2021 15:00,1/6/2021 15:00,-0.0044,-0.0005,518.67,642.16,1591.65,1406.84,553.6,2388.03,9069.6,47.46,522.12,2388.04,8144.09,8.3991,394,38.63,23.4098,76.555,0
1/6/2021 16:00,1/6/2021 16:00,1/6/2021 16:00,-0.002,-0.0001,518.67,642.22,1589.94,1401.25,553.9,2388.08,9073.38,47.52,522.07,2388.06,8146.46,8.4363,392,38.64,23.2825,76.555,0
1/6/2021 17:00,1/6/2021 17:00,1/6/2021 17:00,0.0033,0,518.67,642.66,1589.24,1396.51,553.46,2388.06,9056.93,47.49,521.82,2388.05,8138.49,8.4529,393,38.79,23.2133,76.555,0
1/6/2021 18:00,1/6/2021 18:00,1/6/2021 18:00,-0.0036,-0.0004,518.67,642.44,1588.7,1412.06,554.12,2388.11,9065.86,47.36,521.8,2388.07,8142.9,8.4743,393,38.91,23.3193,76.555,0
1/6/2021 19:00,1/6/2021 19:00,1/6/2021 19:00,-0.0019,0.0002,518.67,642.77,1589.88,1407.25,553.46,2388.08,9061.02,47.53,521.37,2388.07,8140.96,8.4623,393,39.09,23.2799,76.555,0
1/6/2021 20:00,1/6/2021 20:00,1/6/2021 20:00,0.0004,-0.0001,518.67,642.45,1594.63,1412.9,553.52,2388.08,9066.31,47.48,521.39,2388.06,8139.59,8.445,391,38.95,23.273,76.555,0
1/6/2021 21:00,1/6/2021 21:00,1/6/2021 21:00,0.0018,0.0002,518.67,642.31,1589.75,1401.93,553.56,2388.05,9058.85,47.48,521.4,2388.03,8141.47,8.4074,393,38.93,23.3945,76.555,0
1/6/2021 22:00,1/6/2021 22:00,1/6/2021 22:00,-0.0006,-0.0002,518.67,642.29,1587.71,1414.83,553.63,2388.12,9073.16,47.35,521.79,2388.07,8139.85,8.448,392,38.79,23.352,76.555,0
1/6/2021 23:00,1/6/2021 23:00,1/6/2021 23:00,-0.0015,0,518.67,642.85,1584.64,1406.35,553.45,2388.09,9061.23,47.37,521.97,2388.06,8143.14,8.4392,392,38.88,23.3749,76.555,0
1/7/2021 0:00,1/7/2021 0:00,1/7/2021 0:00,-0.0001,-0.0003,518.67,642.48,1583.87,1409.17,553.24,2388.05,9066.78,47.44,521.99,2388.09,8140.26,8.4045,391,38.71,23.3433,76.555,0
1/7/2021 1:00,1/7/2021 1:00,1/7/2021 1:00,-0.0003,0.0001,518.67,642.27,1588.25,1411.48,553.48,2388.12,9062,47.67,521.48,2388.14,8142.43,8.4425,391,38.82,23.325,76.555,0
1/7/2021 2:00,1/7/2021 2:00,1/7/2021 2:00,0.0062,0.0001,518.67,642.4,1584.72,1407.46,553.37,2388.1,9059.92,47.58,521.75,2388.1,8142.63,8.44,392,38.87,23.273,76.555,0
1/7/2021 3:00,1/7/2021 3:00,1/7/2021 3:00,-0.0015,0.0005,518.67,642.51,1592.67,1411.54,553.18,2388.05,9066.36,47.38,521.49,2388.06,8142.46,8.4484,394,38.66,23.3123,76.555,0
1/7/2021 4:00,1/7/2021 4:00,1/7/2021 4:00,-0.003,0,518.67,642.8,1583.83,1408.96,553.54,2388.08,9063.67,47.46,521.54,2388.06,8141.32,8.425,393,38.85,23.3097,76.555,0
1/7/2021 5:00,1/7/2021 5:00,1/7/2021 5:00,-0.001,-0.0003,518.67,642.53,1592.39,1408.38,553.05,2388.07,9066.47,47.47,521.24,2388.06,8147.32,8.4338,392,38.91,23.3724,76.555,0
1/7/2021 6:00,1/7/2021 6:00,1/7/2021 6:00,-0.0028,-0.0004,518.67,642.73,1593.02,1408.53,554.01,2388.06,9065.14,47.59,521.31,2388.09,8144.12,8.4202,391,38.92,23.2468,76.555,0
1/7/2021 7:00,1/7/2021 7:00,1/7/2021 7:00,-0.0009,0.0004,518.67,642.96,1591.62,1400.56,552.9,2388.05,9064.92,47.48,522.17,2388.11,8141.33,8.4627,395,38.85,23.1955,76.555,0
1/7/2021 8:00,1/7/2021 8:00,1/7/2021 8:00,0.0003,-0.0003,518.67,642.55,1585.04,1405.63,553.44,2388.08,9066.11,47.68,520.98,2388.09,8141.85,8.4472,396,38.92,23.3448,76.555,0
1/7/2021 9:00,1/7/2021 9:00,1/7/2021 9:00,0.0001,0.0005,518.67,642.63,1589.11,1403.53,553.48,2388.1,9066.14,47.56,522,2388.08,8146.22,8.4499,391,38.82,23.2508,76.555,0
1/7/2021 10:00,1/7/2021 10:00,1/7/2021 10:00,-0.0009,0,518.67,642.67,1591.82,1410.38,553.72,2388.08,9059.36,47.64,521.52,2388.05,8139.09,8.4616,391,38.94,23.2875,76.555,0
1/7/2021 11:00,1/7/2021 11:00,1/7/2021 11:00,0.0018,0,518.67,642.24,1588.96,1409.77,553.95,2388.1,9069.26,47.62,521.48,2388.07,8142.74,8.4346,393,38.69,23.371,76.555,0
1/7/2021 12:00,1/7/2021 12:00,1/7/2021 12:00,0.0021,0.0001,518.67,642.42,1591.45,1402.54,553.66,2388.09,9066.81,47.47,521.5,2388.07,8139.01,8.4131,394,38.62,23.2755,76.555,0
1/7/2021 13:00,1/7/2021 13:00,1/7/2021 13:00,-0.0018,-0.0002,518.67,642.68,1592.95,1404.03,553.26,2388.12,9061.62,47.39,521.28,2388.02,8141.8,8.4273,393,38.96,23.3442,76.555,0
1/7/2021 14:00,1/7/2021 14:00,1/7/2021 14:00,-0.0011,-0.0003,518.67,641.95,1584.95,1405.51,554.06,2388.1,9066.05,47.56,521.83,2388.05,8139.69,8.3978,395,38.72,23.2847,76.555,0
1/7/2021 15:00,1/7/2021 15:00,1/7/2021 15:00,-0.0051,0.0004,518.67,642.46,1591.93,1408.13,553.27,2388.07,9067.45,47.44,521.26,2388.07,8146.21,8.4481,393,38.75,23.2837,76.555,0
1/7/2021 16:00,1/7/2021 16:00,1/7/2021 16:00,0.0003,-0.0004,518.67,642.5,1587.01,1402.96,553.01,2388.05,9061.2,47.36,521.07,2388.07,8146.99,8.4407,392,38.97,23.3345,76.555,0
1/7/2021 17:00,1/7/2021 17:00,1/7/2021 17:00,0.0019,0.0005,518.67,642.58,1589.55,1412.28,553.46,2388.11,9067.75,47.65,521.28,2388.07,8145.32,8.4292,393,39.01,23.2988,76.555,0
1/7/2021 18:00,1/7/2021 18:00,1/7/2021 18:00,0.001,-0.0004,518.67,642.62,1596.33,1404.55,554.18,2388.08,9066.13,47.44,521.55,2388.07,8142.61,8.4139,392,39.04,23.2598,76.555,0
1/7/2021 19:00,1/7/2021 19:00,1/7/2021 19:00,0.0001,0,518.67,642.7,1592.34,1408.68,554.47,2388.06,9056.69,47.68,521.3,2388.05,8140.8,8.4087,393,38.98,23.368,76.555,0
1/7/2021 20:00,1/7/2021 20:00,1/7/2021 20:00,0.0015,0,518.67,642.39,1592.08,1407.8,553.25,2388.08,9057.95,47.55,521.05,2388.12,8138.52,8.4433,393,38.92,23.2997,76.555,0
1/7/2021 21:00,1/7/2021 21:00,1/7/2021 21:00,-0.0036,0.0003,518.67,642.44,1584.11,1411.11,553.53,2388.11,9061.61,47.36,521.31,2388.07,8137.28,8.4656,394,38.85,23.3633,76.555,0
1/7/2021 22:00,1/7/2021 22:00,1/7/2021 22:00,-0.0023,-0.0003,518.67,642.92,1589.65,1402.61,553.04,2388.1,9062.33,47.43,521.98,2388.07,8137.47,8.4471,392,38.71,23.3111,76.555,0
1/7/2021 23:00,1/7/2021 23:00,1/7/2021 23:00,0.0025,0,518.67,642.77,1587.26,1407.46,552.86,2388.13,9066.69,47.55,521.37,2388.07,8144.55,8.4514,392,38.97,23.3016,76.555,0
1/8/2021 0:00,1/8/2021 0:00,1/8/2021 0:00,-0.0024,-0.0001,518.67,642.42,1588.67,1408.29,553.07,2388.11,9061.78,47.48,520.9,2388.1,8147.19,8.4423,394,38.99,23.355,76.555,0
1/8/2021 1:00,1/8/2021 1:00,1/8/2021 1:00,-0.0048,0,518.67,642.62,1585.3,1404.38,553.66,2388.09,9060.99,47.62,521.41,2388.12,8140.74,8.4401,393,38.89,23.3566,76.555,0
1/8/2021 2:00,1/8/2021 2:00,1/8/2021 2:00,-0.0018,0.0005,518.67,642.77,1589.03,1398.67,553.03,2388.12,9060.88,47.59,521.36,2388.12,8137.73,8.4438,393,38.9,23.389,76.555,0
1/8/2021 3:00,1/8/2021 3:00,1/8/2021 3:00,-0.002,0.0003,518.67,642.44,1585.57,1413.2,552.8,2388.12,9064.8,47.64,521.57,2388.11,8147.16,8.451,394,38.79,23.3748,76.555,0
1/8/2021 4:00,1/8/2021 4:00,1/8/2021 4:00,-0.0047,0.0001,518.67,642.69,1586.54,1406.47,554.26,2388.1,9065.05,47.35,521.43,2388.09,8146.63,8.431,393,38.81,23.3245,76.555,0
1/8/2021 5:00,1/8/2021 5:00,1/8/2021 5:00,0.0015,-0.0002,518.67,642.9,1583.34,1412.75,552.96,2388.07,9069.16,47.52,521.32,2388.13,8145.32,8.4768,393,38.81,23.266,76.555,0
1/8/2021 6:00,1/8/2021 6:00,1/8/2021 6:00,-0.0024,-0.0004,518.67,642.57,1594.44,1403.4,553.59,2388.08,9056.19,47.47,521.61,2388.03,8144.03,8.4285,392,38.63,23.2372,76.555,0
1/8/2021 7:00,1/8/2021 7:00,1/8/2021 7:00,0.0034,0,518.67,642.88,1581.62,1402.49,552.65,2388.07,9065.1,47.46,521.41,2388.14,8136.98,8.4502,392,38.77,23.2852,76.555,0
1/8/2021 8:00,1/8/2021 8:00,1/8/2021 8:00,-0.0024,0.0002,518.67,642.42,1587.76,1405.26,553.29,2388.09,9061.81,47.71,521.25,2388.09,8138.71,8.4285,395,38.72,23.2825,76.555,0
1/8/2021 9:00,1/8/2021 9:00,1/8/2021 9:00,-0.003,-0.0003,518.67,643.02,1594.77,1401.27,553.22,2388.1,9066.32,47.43,521.22,2388.12,8144.9,8.459,394,38.75,23.3441,76.555,0
1/8/2021 10:00,1/8/2021 10:00,1/8/2021 10:00,-0.0004,0.0001,518.67,642.67,1597.65,1406.69,553.92,2388.12,9064.42,47.46,521.39,2388.07,8142.59,8.4441,393,38.72,23.3951,76.555,0
1/8/2021 11:00,1/8/2021 11:00,1/8/2021 11:00,-0.0028,0.0004,518.67,642.53,1594.94,1410.86,553.15,2388.11,9064.18,47.4,521.3,2388.1,8145.09,8.4433,393,38.8,23.3453,76.555,0
1/8/2021 12:00,1/8/2021 12:00,1/8/2021 12:00,0,-0.0003,518.67,642.56,1589.7,1405.14,553.42,2388.08,9057.68,47.57,521.11,2388.11,8141.51,8.4211,392,38.64,23.2392,76.555,0
1/8/2021 13:00,1/8/2021 13:00,1/8/2021 13:00,0.0008,-0.0003,518.67,642.2,1588.18,1399.11,553.62,2388.09,9058.01,47.52,521.31,2388.06,8145.4,8.3831,392,38.8,23.1919,76.555,0
1/8/2021 14:00,1/8/2021 14:00,1/8/2021 14:00,-0.002,0.0001,518.67,643.31,1594.98,1417.07,553.42,2388.16,9055.79,47.6,521.32,2388.11,8145.49,8.4357,393,38.7,23.2332,76.555,0
1/8/2021 15:00,1/8/2021 15:00,1/8/2021 15:00,0.0008,-0.0002,518.67,643.18,1586.61,1412.2,553.78,2388.1,9058.39,47.52,521.59,2388.06,8140.97,8.4278,393,38.99,23.248,76.555,0
1/8/2021 16:00,1/8/2021 16:00,1/8/2021 16:00,0.0006,-0.0003,518.67,643.08,1594.15,1412.72,553.54,2388.09,9059.65,47.59,521.35,2388.09,8142.57,8.4141,393,38.92,23.1993,76.555,0
1/8/2021 17:00,1/8/2021 17:00,1/8/2021 17:00,-0.0027,-0.0003,518.67,643.32,1583.84,1402.35,553.49,2388.18,9062.17,47.56,521.59,2388.08,8147.52,8.465,393,38.79,23.3093,76.555,0
1/8/2021 18:00,1/8/2021 18:00,1/8/2021 18:00,-0.0041,-0.0003,518.67,642.91,1586.47,1413.36,552.72,2388.09,9068.52,47.4,521.63,2388.13,8144.73,8.4039,395,38.86,23.3759,76.555,0
1/8/2021 19:00,1/8/2021 19:00,1/8/2021 19:00,0.0009,0,518.67,642.48,1590.91,1405.31,553.7,2388.05,9064.42,47.43,521.3,2388.12,8138.4,8.4582,393,38.89,23.3004,76.555,0
1/8/2021 20:00,1/8/2021 20:00,1/8/2021 20:00,0.0026,0.0004,518.67,642.54,1588.01,1401.91,553.16,2388.1,9070.56,47.65,521.5,2388.1,8141.83,8.4123,394,38.86,23.2858,76.555,0
1/8/2021 21:00,1/8/2021 21:00,1/8/2021 21:00,0.0042,-0.0002,518.67,642.63,1593.8,1408.98,552.76,2388.06,9066.76,47.36,521.37,2388.11,8136.72,8.4731,393,38.75,23.1583,76.555,0
1/8/2021 22:00,1/8/2021 22:00,1/8/2021 22:00,-0.0038,-0.0002,518.67,641.89,1595.96,1408,553.59,2388.07,9058.81,47.54,521.34,2388.08,8142.08,8.4299,393,38.85,23.2702,76.555,0
1/8/2021 23:00,1/8/2021 23:00,1/8/2021 23:00,-0.0015,0.0004,518.67,643.2,1590.63,1404.3,553.02,2388.13,9062.35,47.43,520.88,2388.13,8137.99,8.4635,394,38.94,23.2079,76.555,0
1/9/2021 0:00,1/9/2021 0:00,1/9/2021 0:00,0.004,0,518.67,643.11,1590.31,1410.48,554.07,2388.11,9065.29,47.51,520.97,2388.14,8139.34,8.427,394,38.79,23.1964,76.555,0
1/9/2021 1:00,1/9/2021 1:00,1/9/2021 1:00,-0.0011,0.0004,518.67,642.46,1587.46,1407.01,553.38,2388.02,9062.66,47.39,520.88,2388.12,8146.04,8.4226,393,38.74,23.1977,76.555,0
1/9/2021 2:00,1/9/2021 2:00,1/9/2021 2:00,0.0003,-0.0005,518.67,642.71,1591.92,1410.99,552.72,2388.11,9067.73,47.5,521.23,2388.11,8135.81,8.4125,392,38.84,23.3085,76.555,0
1/9/2021 3:00,1/9/2021 3:00,1/9/2021 3:00,-0.0009,0.0003,518.67,642.69,1591.23,1403.87,553.3,2388.13,9066.77,47.56,521.39,2388.11,8136.08,8.4705,395,38.86,23.3659,76.555,0
1/9/2021 4:00,1/9/2021 4:00,1/9/2021 4:00,0.0013,0.0003,518.67,642.89,1592.07,1407.82,553.04,2388.07,9066.76,47.6,521.42,2388.08,8143.11,8.4595,395,38.89,23.2329,76.555,0
1/9/2021 5:00,1/9/2021 5:00,1/9/2021 5:00,0.0011,-0.0001,518.67,642.69,1591.8,1407.67,553.28,2388.18,9067.76,47.56,520.99,2388.12,8136.93,8.4196,392,38.66,23.1913,76.555,0
1/9/2021 6:00,1/9/2021 6:00,1/9/2021 6:00,0.0026,-0.0005,518.67,642.85,1599.6,1408,553.16,2388.1,9063.96,47.58,521.73,2388.15,8143.72,8.4346,393,38.55,23.3317,76.555,0
1/9/2021 7:00,1/9/2021 7:00,1/9/2021 7:00,-0.0007,0.0004,518.67,643.23,1594.8,1416.7,554.12,2388.17,9056.41,47.8,520.73,2388.15,8141.29,8.456,392,38.74,23.2983,76.555,0
1/9/2021 8:00,1/9/2021 8:00,1/9/2021 8:00,0.0009,-0.0002,518.67,642.92,1588.67,1406.87,553.71,2388.1,9061.05,47.67,521.65,2388.14,8136.08,8.4219,393,38.85,23.1821,76.555,0
1/9/2021 9:00,1/9/2021 9:00,1/9/2021 9:00,0.0015,-0.0004,518.67,642.87,1588.2,1411.7,553.1,2388.08,9060.29,47.94,520.94,2388.11,8139.73,8.4549,396,38.62,23.2563,76.555,0
1/9/2021 10:00,1/9/2021 10:00,1/9/2021 10:00,-0.0003,0.0001,518.67,642.92,1586.95,1414.34,553.33,2388.11,9076.15,47.6,521.3,2388.12,8139.9,8.4597,393,38.77,23.2962,76.555,0
1/9/2021 11:00,1/9/2021 11:00,1/9/2021 11:00,0.0048,-0.0003,518.67,643.4,1595.55,1417.17,552.93,2388.11,9059.41,47.86,521.63,2388.11,8141.85,8.4268,393,38.74,23.3861,76.555,0
1/9/2021 12:00,1/9/2021 12:00,1/9/2021 12:00,0.0013,0.0005,518.67,642.93,1591.74,1402.2,552.62,2388.13,9062.98,47.68,520.76,2388.13,8142.59,8.4568,392,38.84,23.1955,76.555,0
1/9/2021 13:00,1/9/2021 13:00,1/9/2021 13:00,-0.0025,-0.0003,518.67,642.39,1592.78,1416.93,553.65,2388.13,9058.2,47.47,520.77,2388.11,8139.05,8.4564,394,38.79,23.2598,76.555,0
1/9/2021 14:00,1/9/2021 14:00,1/9/2021 14:00,-0.0007,-0.0002,518.67,643.02,1593,1412.99,552.97,2388.13,9068.19,47.39,521.31,2388.09,8143.49,8.5044,394,38.77,23.2926,76.555,0
1/9/2021 15:00,1/9/2021 15:00,1/9/2021 15:00,-0.0005,0.0001,518.67,642.87,1595.71,1410.54,552.75,2388.14,9060.38,47.66,521.07,2388.14,8135.65,8.4653,393,38.85,23.2218,76.555,0
1/9/2021 16:00,1/9/2021 16:00,1/9/2021 16:00,0.0019,-0.0003,518.67,642.56,1599.17,1413.6,552.86,2388.14,9054.4,47.76,521.06,2388.12,8136.05,8.4522,393,38.81,23.3044,76.555,0
1/9/2021 17:00,1/9/2021 17:00,1/9/2021 17:00,0.0024,0.0002,518.67,642.9,1598.44,1417.71,553.27,2388.09,9059.98,47.52,520.83,2388.16,8137.25,8.4739,394,38.69,23.2046,76.555,0
1/9/2021 18:00,1/9/2021 18:00,1/9/2021 18:00,-0.0006,-0.0001,518.67,642.29,1596.09,1416.66,553.23,2388.12,9068.08,47.57,520.92,2388.11,8134.52,8.4317,394,38.67,23.2967,76.555,0
1/9/2021 19:00,1/9/2021 19:00,1/9/2021 19:00,-0.0039,0.0002,518.67,642.42,1595.11,1407.54,552.65,2388.12,9061.66,47.63,521.65,2388.09,8136.08,8.4684,393,38.53,23.3174,76.555,0
1/9/2021 20:00,1/9/2021 20:00,1/9/2021 20:00,0.0004,-0.0002,518.67,643.29,1592.14,1410.78,553.59,2388.11,9057.62,47.66,521.11,2388.17,8139.3,8.4486,393,38.74,23.2621,76.555,0
1/9/2021 21:00,1/9/2021 21:00,1/9/2021 21:00,0.0019,0.0004,518.67,642.76,1598.65,1411.23,552.76,2388.15,9057.39,47.57,520.65,2388.14,8135.94,8.4623,396,38.84,23.2239,76.555,0
1/9/2021 22:00,1/9/2021 22:00,1/9/2021 22:00,-0.0043,-0.0001,518.67,642.32,1592.97,1407.75,552.77,2388.17,9058,47.78,521.55,2388.15,8141.26,8.4699,395,38.6,23.2372,76.555,0
1/9/2021 23:00,1/9/2021 23:00,1/9/2021 23:00,0.0004,-0.0001,518.67,642.85,1587.79,1416.49,552.29,2388.13,9045.78,47.77,521.29,2388.11,8137.47,8.467,394,38.73,23.2872,76.555,0
1/10/2021 0:00,1/10/2021 0:00,1/10/2021 0:00,-0.0001,0.0002,518.67,642.63,1595.88,1409.41,552.55,2388.1,9065.79,47.75,520.61,2388.14,8138.14,8.4366,395,38.68,23.1833,76.555,0
1/10/2021 1:00,1/10/2021 1:00,1/10/2021 1:00,0.0033,-0.0001,518.67,643.13,1594.4,1412.33,552.39,2388.17,9062.33,47.67,520.7,2388.25,8136.49,8.4474,394,38.79,23.2246,76.555,0
1/10/2021 2:00,1/10/2021 2:00,1/10/2021 2:00,0.0037,0.0001,518.67,642.77,1588.47,1416.35,552.82,2388.11,9063.39,47.59,521.31,2388.22,8139.46,8.4564,393,38.57,23.2287,76.555,0
1/10/2021 3:00,1/10/2021 3:00,1/10/2021 3:00,0.001,0,518.67,643.29,1592.19,1410.21,552.5,2388.11,9054.44,47.52,520.59,2388.1,8132.26,8.4586,394,38.61,23.1694,76.555,0
1/10/2021 4:00,1/10/2021 4:00,1/10/2021 4:00,-0.005,-0.0002,518.67,642.94,1598.69,1417.38,552.77,2388.15,9068.6,47.71,520.52,2388.12,8137.98,8.4776,393,38.8,23.2799,76.555,0
1/10/2021 5:00,1/10/2021 5:00,1/10/2021 5:00,0.0019,-0.0003,518.67,642.57,1600.07,1411.34,551.85,2388.2,9060.67,47.6,520.48,2388.11,8141.27,8.4319,393,38.52,23.2487,76.555,0
1/10/2021 6:00,1/10/2021 6:00,1/10/2021 6:00,0.0004,0.0002,518.67,642.86,1589.95,1415.48,552.11,2388.14,9057.02,47.73,520.95,2388.18,8138.19,8.4629,394,38.7,23.1725,76.555,0
1/10/2021 7:00,1/10/2021 7:00,1/10/2021 7:00,0.0018,-0.0003,518.67,643.17,1595.99,1417.82,552.72,2388.17,9060.22,47.66,520.8,2388.17,8133.98,8.4226,395,38.82,23.1578,76.555,0
1/10/2021 8:00,1/10/2021 8:00,1/10/2021 8:00,0.0009,0.0005,518.67,642.9,1594.11,1414.73,552.91,2388.17,9055.95,47.95,520.91,2388.2,8134.83,8.4773,394,38.68,23.2105,76.555,0
1/10/2021 9:00,1/10/2021 9:00,1/10/2021 9:00,0.002,-0.0003,518.67,643.1,1593.83,1415.8,552.92,2388.14,9056.74,47.48,520.99,2388.17,8140.49,8.4512,392,38.69,23.214,76.555,0
1/10/2021 10:00,1/10/2021 10:00,1/10/2021 10:00,-0.0019,0,518.67,642.63,1590.54,1415.21,552.52,2388.15,9059.33,47.78,520.88,2388.17,8130.91,8.4848,393,38.8,23.2027,76.555,0
1/10/2021 11:00,1/10/2021 11:00,1/10/2021 11:00,-0.0011,0.0005,518.67,642.93,1594.03,1415.12,552.69,2388.21,9060.82,47.7,521.08,2388.16,8134.2,8.4588,396,38.64,23.3226,76.555,0
1/10/2021 12:00,1/10/2021 12:00,1/10/2021 12:00,0.0008,0.0001,518.67,642.6,1590.06,1417.36,552.66,2388.11,9057.1,47.6,521.23,2388.19,8137.13,8.4307,395,38.78,23.2673,76.555,0
1/10/2021 13:00,1/10/2021 13:00,1/10/2021 13:00,-0.0003,0.0003,518.67,643.16,1597.55,1416.61,553.06,2388.16,9057.02,47.8,520.41,2388.15,8141.51,8.4787,393,38.86,23.1701,76.555,0
1/10/2021 14:00,1/10/2021 14:00,1/10/2021 14:00,-0.0006,0,518.67,642.99,1588.98,1418.29,553.04,2388.19,9057.43,47.86,521.15,2388.14,8137.92,8.4916,394,38.68,23.2011,76.555,0
1/10/2021 15:00,1/10/2021 15:00,1/10/2021 15:00,-0.0003,-0.0001,518.67,642.86,1593.18,1417.63,552.85,2388.16,9060.59,47.86,521.26,2388.17,8133.8,8.4802,394,38.84,23.1971,76.555,0
1/10/2021 16:00,1/10/2021 16:00,1/10/2021 16:00,0.0011,-0.0005,518.67,643.43,1596.34,1424.61,552.38,2388.19,9056.34,47.77,520.47,2388.18,8129.24,8.429,394,38.69,23.2532,76.555,0
1/10/2021 17:00,1/10/2021 17:00,1/10/2021 17:00,-0.0028,0.0005,518.67,643.22,1595.12,1424.86,552.26,2388.17,9059.1,47.69,520.87,2388.18,8129.45,8.4852,393,38.74,23.1952,76.555,0
1/10/2021 18:00,1/10/2021 18:00,1/10/2021 18:00,0.0022,0.0004,518.67,642.69,1593.51,1421.96,552.17,2388.17,9060.76,47.85,520.92,2388.19,8138.79,8.4795,395,38.66,23.2183,76.555,0
1/10/2021 19:00,1/10/2021 19:00,1/10/2021 19:00,0.001,0,518.67,643.04,1594.36,1413.52,551.72,2388.18,9060.48,47.86,520.59,2388.2,8134.56,8.494,396,38.63,23.2563,76.555,0
1/10/2021 20:00,1/10/2021 20:00,1/10/2021 20:00,0.0014,-0.0003,518.67,643.08,1589.78,1421.8,552.18,2388.14,9061.05,47.79,520.81,2388.22,8131.96,8.4739,394,38.56,23.2516,76.555,0
1/10/2021 21:00,1/10/2021 21:00,1/10/2021 21:00,-0.0008,0.0005,518.67,643.25,1592.62,1420.58,552.84,2388.23,9061.87,48.01,520.86,2388.24,8130.57,8.4875,395,38.38,23.2597,76.555,0
1/10/2021 22:00,1/10/2021 22:00,1/10/2021 22:00,0.0009,0.0002,518.67,643.36,1597.6,1417.16,552.74,2388.17,9052.73,47.95,520.58,2388.2,8134.91,8.4769,394,38.7,23.1357,76.555,0
1/10/2021 23:00,1/10/2021 23:00,1/10/2021 23:00,0.0005,0.0001,518.67,642.74,1593.36,1417.63,552.06,2388.2,9052.4,47.76,520.77,2388.16,8137.75,8.4876,393,38.53,23.1642,76.555,0
1/11/2021 0:00,1/11/2021 0:00,1/11/2021 0:00,0.0001,0,518.67,643.45,1600.35,1419.37,552.31,2388.24,9059.11,48.03,520.49,2388.21,8135.47,8.4871,394,38.63,23.2057,76.555,0
1/11/2021 1:00,1/11/2021 1:00,1/11/2021 1:00,-0.0016,0.0001,518.67,643.27,1595.12,1415.82,552.42,2388.25,9061.6,47.69,521.04,2388.17,8131.88,8.4808,395,38.46,23.1049,76.555,0
1/11/2021 2:00,1/11/2021 2:00,1/11/2021 2:00,0,0,518.67,643.01,1593.6,1422.24,552.11,2388.23,9054.42,47.86,520.46,2388.27,8133.68,8.5212,396,38.7,23.1136,76.555,0
